지점,지점명,일시,기온(°C),강수량(mm),습도(%)
202,양평,2020-06-05 20:00,25,,60
202,양평,2020-06-05 21:00,23.7,,62
202,양평,2020-06-05 22:00,23,,65
202,양평,2020-06-05 23:00,21.8,,72
202,양평,2020-06-06 00:00,20.2,,84
202,양평,2020-06-06 01:00,19.5,,91
202,양평,2020-06-06 02:00,18.9,,88
202,양평,2020-06-06 03:00,18.5,,88
202,양평,2020-06-06 04:00,18.1,,89
202,양평,2020-06-06 05:00,17.8,,93
202,양평,2020-06-06 06:00,17.9,,92
202,양평,2020-06-06 07:00,18.5,,86
202,양평,2020-06-06 08:00,20.3,,78
202,양평,2020-06-06 09:00,21.8,,72
202,양평,2020-06-06 10:00,24.8,,59
202,양평,2020-06-06 11:00,25.9,,54
202,양평,2020-06-06 12:00,26.1,,55
202,양평,2020-06-06 13:00,27.4,,51
202,양평,2020-06-06 14:00,28.1,,49
202,양평,2020-06-06 15:00,28.9,,44
202,양평,2020-06-06 16:00,29.2,,41
202,양평,2020-06-06 17:00,28.8,,41
202,양평,2020-06-06 18:00,28.8,,43
202,양평,2020-06-06 19:00,28,,47
202,양평,2020-06-06 20:00,25.3,,64
202,양평,2020-06-06 21:00,24.6,,66
202,양평,2020-06-06 22:00,23.7,,70
202,양평,2020-06-06 23:00,24.3,,60
202,양평,2020-06-07 00:00,23.8,,55
202,양평,2020-06-07 01:00,22.9,,55
202,양평,2020-06-07 02:00,22.2,,61
202,양평,2020-06-07 03:00,21.1,,72
202,양평,2020-06-07 04:00,20.4,,79
202,양평,2020-06-07 05:00,19.6,,82
202,양평,2020-06-07 06:00,19.5,,82
202,양평,2020-06-07 07:00,20.6,,73
202,양평,2020-06-07 08:00,21.7,,70
202,양평,2020-06-07 09:00,22.6,,62
202,양평,2020-06-07 10:00,23.3,,57
202,양평,2020-06-07 11:00,23.1,,59
202,양평,2020-06-07 12:00,24.1,,59
202,양평,2020-06-07 13:00,25.2,,60
202,양평,2020-06-07 14:00,25.6,,55
202,양평,2020-06-07 15:00,26.6,,57
202,양평,2020-06-07 16:00,28,,54
202,양평,2020-06-07 17:00,27.3,,55
202,양평,2020-06-07 18:00,27.1,,54
202,양평,2020-06-07 19:00,26.7,,56
202,양평,2020-06-07 20:00,25.2,,62
202,양평,2020-06-07 21:00,23.9,,67
202,양평,2020-06-07 22:00,23,,71
202,양평,2020-06-07 23:00,22,,78
202,양평,2020-06-08 00:00,21.4,,80
202,양평,2020-06-08 01:00,21.1,,82
202,양평,2020-06-08 02:00,19.8,,91
202,양평,2020-06-08 03:00,19.2,,96
202,양평,2020-06-08 04:00,18.5,,96
202,양평,2020-06-08 05:00,18.5,,97
202,양평,2020-06-08 06:00,18.6,,94
202,양평,2020-06-08 07:00,19.2,,93
202,양평,2020-06-08 08:00,21.2,,83
202,양평,2020-06-08 09:00,22.6,,75
202,양평,2020-06-08 10:00,24,,70
202,양평,2020-06-08 11:00,25.4,,61
202,양평,2020-06-08 12:00,28.1,,47
202,양평,2020-06-08 13:00,29.9,,45
202,양평,2020-06-08 14:00,30.3,,45
202,양평,2020-06-08 15:00,30.7,,45
202,양평,2020-06-08 16:00,31.5,,45
202,양평,2020-06-08 17:00,30.9,,46
202,양평,2020-06-08 18:00,30.7,,46
202,양평,2020-06-08 19:00,29.4,,52
202,양평,2020-06-08 20:00,27.5,,56
202,양평,2020-06-08 21:00,26.2,,59
202,양평,2020-06-08 22:00,25.2,,62
202,양평,2020-06-08 23:00,24.4,,67
202,양평,2020-06-09 00:00,23.7,,68
202,양평,2020-06-09 01:00,21.9,,83
202,양평,2020-06-09 02:00,21.3,,84
202,양평,2020-06-09 03:00,20.1,,87
202,양평,2020-06-09 04:00,19.7,,85
202,양평,2020-06-09 05:00,19.3,,86
202,양평,2020-06-09 06:00,19.5,,87
202,양평,2020-06-09 07:00,20.2,,87
202,양평,2020-06-09 08:00,21.9,,80
202,양평,2020-06-09 09:00,23.6,,70
202,양평,2020-06-09 10:00,26.2,,61
202,양평,2020-06-09 11:00,28.2,,51
202,양평,2020-06-09 12:00,30.1,,44
202,양평,2020-06-09 13:00,31.7,,40
202,양평,2020-06-09 14:00,33.2,,34
202,양평,2020-06-09 15:00,33.5,,33
202,양평,2020-06-09 16:00,32.9,,34
202,양평,2020-06-09 17:00,32.8,,35
202,양평,2020-06-09 18:00,31.6,,38
202,양평,2020-06-09 19:00,30,,40
202,양평,2020-06-09 20:00,28.6,,44
202,양평,2020-06-09 21:00,27.1,,49
202,양평,2020-06-09 22:00,25.3,,62
202,양평,2020-06-09 23:00,24.5,,55
202,양평,2020-06-10 00:00,23.1,,68
202,양평,2020-06-10 01:00,22.4,,71
202,양평,2020-06-10 02:00,22.2,,73
202,양평,2020-06-10 03:00,21.2,,82
202,양평,2020-06-10 04:00,20.5,,80
202,양평,2020-06-10 05:00,19.7,,90
202,양평,2020-06-10 06:00,19.7,,89
202,양평,2020-06-10 07:00,20.6,,83
202,양평,2020-06-10 08:00,23.4,,69
202,양평,2020-06-10 09:00,24.5,,59
202,양평,2020-06-10 10:00,25.3,,53
202,양평,2020-06-10 11:00,27.8,,47
202,양평,2020-06-10 12:00,30.6,,41
202,양평,2020-06-10 13:00,30.6,,44
202,양평,2020-06-10 14:00,31,,44
202,양평,2020-06-10 15:00,30.6,,44
202,양평,2020-06-10 16:00,30.6,,45
202,양평,2020-06-10 17:00,30.4,,46
202,양평,2020-06-10 18:00,29.6,,52
202,양평,2020-06-10 19:00,26.3,0,70
202,양평,2020-06-10 20:00,23.7,1.1,88
202,양평,2020-06-10 21:00,22.6,2,91
202,양평,2020-06-10 22:00,21.9,5.5,97
202,양평,2020-06-10 23:00,21.9,2.1,97
202,양평,2020-06-11 00:00,21.9,.7,97
202,양평,2020-06-11 01:00,21.8,.2,98
202,양평,2020-06-11 02:00,21.9,,97
202,양평,2020-06-11 03:00,21.9,,95
202,양평,2020-06-11 04:00,21.8,,96
202,양평,2020-06-11 05:00,21.7,,97
202,양평,2020-06-11 06:00,21.7,,97
202,양평,2020-06-11 07:00,22.1,,95
202,양평,2020-06-11 08:00,22.7,,90
202,양평,2020-06-11 09:00,25.1,,77
202,양평,2020-06-11 10:00,26.7,,69
202,양평,2020-06-11 11:00,28.1,,64
202,양평,2020-06-11 12:00,29.3,,57
202,양평,2020-06-11 13:00,30.4,,53
202,양평,2020-06-11 14:00,30.5,,48
202,양평,2020-06-11 15:00,31.5,,48
202,양평,2020-06-11 16:00,31.7,,42
202,양평,2020-06-11 17:00,31.4,,39
202,양평,2020-06-11 18:00,30.8,,38
202,양평,2020-06-11 19:00,28.3,,57
202,양평,2020-06-11 20:00,27.1,,57
202,양평,2020-06-11 21:00,25.8,,58
202,양평,2020-06-11 22:00,25.2,,63
202,양평,2020-06-11 23:00,25.4,,66
202,양평,2020-06-12 00:00,24.5,,73
202,양평,2020-06-12 01:00,22.8,,82
202,양평,2020-06-12 02:00,21.7,,88
202,양평,2020-06-12 03:00,21,,90
202,양평,2020-06-12 04:00,20.6,,93
202,양평,2020-06-12 05:00,20.1,,94
202,양평,2020-06-12 06:00,20.7,,90
202,양평,2020-06-12 07:00,20.9,,91
202,양평,2020-06-12 08:00,21.7,,89
202,양평,2020-06-12 09:00,23.1,,78
202,양평,2020-06-12 10:00,23.8,,78
202,양평,2020-06-12 11:00,24.6,,75
202,양평,2020-06-12 12:00,25.3,,71
202,양평,2020-06-12 13:00,25.6,,68
202,양평,2020-06-12 14:00,26.8,,59
202,양평,2020-06-12 15:00,26.5,,62
202,양평,2020-06-12 16:00,26.3,,65
202,양평,2020-06-12 17:00,26.8,,57
202,양평,2020-06-12 18:00,26.5,,61
202,양평,2020-06-12 19:00,25.8,,63
202,양평,2020-06-12 20:00,24.5,,74
202,양평,2020-06-12 21:00,24.1,,75
202,양평,2020-06-12 22:00,23,,83
202,양평,2020-06-12 23:00,22.3,,88
202,양평,2020-06-13 00:00,21.8,,90
202,양평,2020-06-13 01:00,21.5,,91
202,양평,2020-06-13 02:00,21.2,,93
202,양평,2020-06-13 03:00,20.9,,93
202,양평,2020-06-13 04:00,20.6,,94
202,양평,2020-06-13 05:00,20.2,,95
202,양평,2020-06-13 06:00,20,,96
202,양평,2020-06-13 07:00,20.7,,94
202,양평,2020-06-13 08:00,21.9,,87
202,양평,2020-06-13 09:00,24.4,,73
202,양평,2020-06-13 10:00,26.1,,63
202,양평,2020-06-13 11:00,27.9,,55
202,양평,2020-06-13 12:00,28.5,,47
202,양평,2020-06-13 13:00,30.1,,41
202,양평,2020-06-13 14:00,31.1,,37
202,양평,2020-06-13 15:00,31.6,,35
202,양평,2020-06-13 16:00,31.4,,39
202,양평,2020-06-13 17:00,31.1,,40
202,양평,2020-06-13 18:00,30.5,,42
202,양평,2020-06-13 19:00,29.8,,51
202,양평,2020-06-13 20:00,28.3,,59
202,양평,2020-06-13 21:00,27.7,,62
202,양평,2020-06-13 22:00,23.1,1.4,94
202,양평,2020-06-13 23:00,23.6,.1,94
202,양평,2020-06-14 00:00,22.8,.5,98
202,양평,2020-06-14 01:00,22.7,2.4,100
202,양평,2020-06-14 02:00,22.3,1.2,99
202,양평,2020-06-14 03:00,22.1,.1,98
202,양평,2020-06-14 04:00,21.8,.6,99
202,양평,2020-06-14 05:00,21.9,.1,95
202,양평,2020-06-14 06:00,22,,95
202,양평,2020-06-14 07:00,22,,94
202,양평,2020-06-14 08:00,23.5,,88
202,양평,2020-06-14 09:00,24.2,,81
202,양평,2020-06-14 10:00,24.1,,78
202,양평,2020-06-14 11:00,24.3,,79
202,양평,2020-06-14 12:00,25.8,,69
202,양평,2020-06-14 13:00,27.7,,56
202,양평,2020-06-14 14:00,28.5,,46
202,양평,2020-06-14 15:00,28.6,,45
202,양평,2020-06-14 16:00,28.8,,45
202,양평,2020-06-14 17:00,28,,49
202,양평,2020-06-14 18:00,26.3,,59
202,양평,2020-06-14 19:00,25.5,,62
202,양평,2020-06-14 20:00,24.7,,66
202,양평,2020-06-14 21:00,23.3,,69
202,양평,2020-06-14 22:00,22.3,,73
202,양평,2020-06-14 23:00,21.3,,76
202,양평,2020-06-15 00:00,20.4,,82
202,양평,2020-06-15 01:00,19.8,,86
202,양평,2020-06-15 02:00,18.5,,93
202,양평,2020-06-15 03:00,18.1,,94
202,양평,2020-06-15 04:00,17.5,,97
202,양평,2020-06-15 05:00,17.3,,98
202,양평,2020-06-15 06:00,17.6,,97
202,양평,2020-06-15 07:00,18.2,,95
202,양평,2020-06-15 08:00,18.5,,90
202,양평,2020-06-15 09:00,19.4,,83
202,양평,2020-06-15 10:00,20.8,,74
202,양평,2020-06-15 11:00,22.2,,74
202,양평,2020-06-15 12:00,24.3,,70
202,양평,2020-06-15 13:00,25.9,,63
202,양평,2020-06-15 14:00,28.4,,47
202,양평,2020-06-15 15:00,28.6,,36
202,양평,2020-06-15 16:00,27.5,,36
202,양평,2020-06-15 17:00,27.2,,37
202,양평,2020-06-15 18:00,26.1,,35
202,양평,2020-06-15 19:00,25.1,,36
202,양평,2020-06-15 20:00,23.3,,42
202,양평,2020-06-15 21:00,23.1,,43
202,양평,2020-06-15 22:00,20.7,,59
202,양평,2020-06-15 23:00,20,,66
202,양평,2020-06-16 00:00,19.2,,67
202,양평,2020-06-16 01:00,18.6,,71
202,양평,2020-06-16 02:00,17.4,,80
202,양평,2020-06-16 03:00,17.1,,82
202,양평,2020-06-16 04:00,17.2,,80
202,양평,2020-06-16 05:00,17.2,,81
202,양평,2020-06-16 06:00,16.9,,83
202,양평,2020-06-16 07:00,17.8,,80
202,양평,2020-06-16 08:00,19.2,,77
202,양평,2020-06-16 09:00,22.2,,70
202,양평,2020-06-16 10:00,23,,63
202,양평,2020-06-16 11:00,23.7,,61
202,양평,2020-06-16 12:00,25,,57
202,양평,2020-06-16 13:00,27.2,,51
202,양평,2020-06-16 14:00,27.7,,44
202,양평,2020-06-16 15:00,28.1,,42
202,양평,2020-06-16 16:00,28.8,,39
202,양평,2020-06-16 17:00,28.4,,40
202,양평,2020-06-16 18:00,28.1,,40
202,양평,2020-06-16 19:00,26.8,,52
202,양평,2020-06-16 20:00,25.6,,58
202,양평,2020-06-16 21:00,25.3,,60
202,양평,2020-06-16 22:00,24.1,,64
202,양평,2020-06-16 23:00,22.5,,76
202,양평,2020-06-17 00:00,21.1,,83
202,양평,2020-06-17 01:00,19.9,,89
202,양평,2020-06-17 02:00,19.3,,91
202,양평,2020-06-17 03:00,18.7,,90
202,양평,2020-06-17 04:00,18.5,,91
202,양평,2020-06-17 05:00,18.2,,94
202,양평,2020-06-17 06:00,18.2,,94
202,양평,2020-06-17 07:00,19.2,,89
202,양평,2020-06-17 08:00,21.5,,78
202,양평,2020-06-17 09:00,23,,67
202,양평,2020-06-17 10:00,24.1,,64
202,양평,2020-06-17 11:00,24.7,,65
202,양평,2020-06-17 12:00,25.5,,62
202,양평,2020-06-17 13:00,27.2,,56
202,양평,2020-06-17 14:00,28.1,,50
202,양평,2020-06-17 15:00,27.8,,49
202,양평,2020-06-17 16:00,28,,47
202,양평,2020-06-17 17:00,28.3,,48
202,양평,2020-06-17 18:00,27.3,,50
202,양평,2020-06-17 19:00,26.4,,55
202,양평,2020-06-17 20:00,25.2,,56
202,양평,2020-06-17 21:00,24.5,,57
202,양평,2020-06-17 22:00,23.5,,66
202,양평,2020-06-17 23:00,22.8,,67
202,양평,2020-06-18 00:00,22,,68
202,양평,2020-06-18 01:00,21.5,,69
202,양평,2020-06-18 02:00,20.9,,70
202,양평,2020-06-18 03:00,20.2,,73
202,양평,2020-06-18 04:00,19.6,,80
202,양평,2020-06-18 05:00,19.2,,83
202,양평,2020-06-18 06:00,19.2,,85
202,양평,2020-06-18 07:00,19.9,,76
202,양평,2020-06-18 08:00,20.5,,75
202,양평,2020-06-18 09:00,21.2,,71
202,양평,2020-06-18 10:00,21.8,,69
202,양평,2020-06-18 11:00,22.3,,67
202,양평,2020-06-18 12:00,23,,64
202,양평,2020-06-18 13:00,23.3,,67
202,양평,2020-06-18 14:00,23.8,,62
202,양평,2020-06-18 15:00,24.6,,64
202,양평,2020-06-18 16:00,24.6,,62
202,양평,2020-06-18 17:00,24.9,,60
202,양평,2020-06-18 18:00,24,,63
202,양평,2020-06-18 19:00,23.9,,63
202,양평,2020-06-18 20:00,23.2,,70
202,양평,2020-06-18 21:00,22.6,,73
202,양평,2020-06-18 22:00,22.1,,77
202,양평,2020-06-18 23:00,21.5,,82
202,양평,2020-06-19 00:00,20.9,,83
202,양평,2020-06-19 01:00,21.1,,81
202,양평,2020-06-19 02:00,20.8,,82
202,양평,2020-06-19 03:00,20.9,,83
202,양평,2020-06-19 04:00,20.3,,86
202,양평,2020-06-19 05:00,20.2,,83
202,양평,2020-06-19 06:00,20.1,,87
202,양평,2020-06-19 07:00,20.2,,85
202,양평,2020-06-19 08:00,21.9,,70
202,양평,2020-06-19 09:00,22.6,0,68
